Date_quarter,Date,log_inv_pc,log_gdp_pc,log_gdp,log_gdp_yoy_pct,log_gdp_annualized_pct,gdp_yoy_pct,gdp_annualized_pct,log_private_pc,log_sp500_real,log_oil_real,infl_annualized_pct,infl_yoy_pct,log_payems,vix,gs2,t10Y2Y,t10Y3M,nfci,epu,cpi,sp500,gdp,pop16,inv,hours,priv_emp,wti,unrate,payems,logdiff_GPRD,diff_GPRD,GPRD,log_GPRD,GPRD_ACT,log_GPRD_ACT,logdiff_GPRD_ACT,diff_GPRD_ACT,GPRD_THREAT,log_GPRD_THREAT,logdiff_GPRD_THREAT,diff_GPRD_THREAT
1988.5,1988-07-01,-498.582678946814,-296.334859129179,916.389907705226,4.10766830936105,2.33703808191024,4.10766830936105,2.33703808191024,-74.0017710230562,80.7309635958388,-206.026524329273,4.84717781505317,4.05885950560148,1156.87921189216,22.29,8.45666666666667,0.6384375,1.8553125,0.362965714285714,87.0274624343722,119,266.782342433929,9546.206,184840.333333333,1263.222,78.239,88188.3333333333,15.163,5.46666666666667,105745.666666667,-21.5345147094231,-2014.92749641663,83.8540217391304,442.90774506149,92.1256521739131,452.315342971281,-12.3563586939438,-1211.65456282847,75.0080434782609,431.759535416264,-28.7403388558466,-2497.48136645963
1988.75,1988-10-01,-497.291373938113,-295.234389027236,917.713564642629,3.72894151350884,5.29462774961402,3.72894151350884,5.29462774961402,-73.4440862767211,82.6703395362011,-210.347989342172,4.34605194764153,4.21621365910188,1157.68106477288,19.96,8.70333333333333,0.247868852459016,0.95983606557377,0.166912307692308,92.7719652879218,120.3,274.978254045759,9673.405,185253.333333333,1282.499,79.117,88879.6666666667,14.6803333333333,5.33333333333333,106597,-5.09810836825588,-416.782608695654,79.6861956521739,437.809636693234,83.0570652173913,441.95279042939,-10.3625525418912,-906.858695652171,71.2103260869565,426.563783721338,-5.19575169492574,-379.771739130436
1989,1989-01-01,-494.233494215715,-294.503069259788,918.72482903525,4.22465461805466,4.04505757048455,4.22465461805466,4.04505757048455,-72.9164663756184,87.0795331630715,-188.795661761521,4.51857677349921,4.56853999008855,1158.43433936277,17.85,9.41,-0.20672131147541,0.355901639344262,0.379059230769231,70.4334318415872,121.666666666667,290.638549312469,9771.725,185772.666666667,1326.029,79.91,89600.3333333333,18.418,5.2,107403,15.5205388537578,1337.91376811595,93.0653333333333,453.330175546992,92.7307777777778,452.970043232983,11.0172528035935,967.371256038645,89.4405555555556,449.357422087627,22.7936383662884,1823.0229468599
1989.25,1989-04-01,-495.423477569684,-293.960816616753,919.485031815285,3.67938363053693,3.0408111201389,3.67938363053693,3.0408111201389,-72.6512126272054,93.0952035339014,-180.37971212649,6.41405236522168,5.0314647253539,1158.90559143469,17.02,8.96,-0.18515625,0.05484375,0.454686923076923,90.6396638063213,123.633333333333,313.648280143738,9846.293,186178,1313.202,80.219,90034.3333333333,20.359,5.23333333333333,107910.333333333,3.52785394300614,334.18095238095,96.4071428571429,456.858029489998,81.7852747252747,440.409721182051,-12.5603220509317,-1094.55030525031,101.51032967033,462.016056345464,12.6586342578376,1206.97741147741
1989.5,1989-07-01,-496.552996392561,-293.450469711314,920.223037466994,3.83312976176828,2.95202260683567,3.83312976176828,2.95202260683567,-72.6813641893982,101.021717799665,-186.742440043689,3.11536421036678,4.5985113241823,1159.16072470044,18.04,8.08,0.0215873015873016,-0.00587301587301588,0.257207692307692,78.6871262777782,124.6,342.176191541884,9919.228,186602.333333333,1301.412,80.403,90212.3333333333,19.2533333333333,5.23333333333333,108186,0.423175043928392,40.8835403726741,96.8159782608696,457.281204533926,98.2798913043478,458.7819441673,18.3722229852487,1649.46165790731,96.5134782608696,456.968266968894,-5.04778937657084,-499.685140946011
1989.75,1989-10-01,-497.519900523067,-293.476011783672,920.41982476909,2.70626012646087,0.787149208384363,2.70626012646087,0.787149208384363,-72.4384701404659,100.941475836569,-182.297796367503,4.04581569995344,4.52345226226028,1159.62366714311,20.37,7.85333333333333,0.0553225806451613,-0.000967741935483892,0.169900769230769,95.0979042542065,125.866666666667,345.377459329272,9938.767,187017.666666667,1291.758,80.407,90633,20.333,5.36666666666667,108688,-4.27777844166588,-405.423913043481,92.7617391304348,453.00342609226,102.226956521739,462.719540543404,3.93759637610378,394.706521739136,82.009347826087,440.68332386461,-16.2849431042837,-1450.41304347826
1990,1990-01-01,-497.331658483132,-293.188983272412,921.506778015299,2.78194898004891,4.34781298483671,2.78194898004891,4.34781298483671,-72.5964704973157,96.6529656689795,-177.394972951812,6.82700043220521,5.10055817693678,1160.29855233379,22.1746031746032,8.36333333333333,0.0590322580645161,0.39741935483871,0.0505461538461538,102.409722997016,128.033333333333,336.574763222346,10047.386,188519.666666667,1304.586,80.657,91216.6666666667,21.7223333333333,5.3,109424,-16.8931965762218,-1441.82946859903,78.3434444444445,436.110229516038,70.9834444444445,426.244667301256,-36.4748732421479,-3124.35120772947,77.6482222222222,435.218865457694,-5.46445840691607,-436.112560386474
1990.25,1990-04-01,-497.510655949597,-293.036860626387,921.869090898983,2.3840590836981,1.44925153473565,2.3840590836981,1.44925153473565,-72.7445568734067,99.5216293395651,-197.752081001144,3.93785563762492,4.48150899503759,1160.62700779495,18.7220634920635,8.57,0.103015873015873,0.663333333333333,-0.000443846153846158,95.5668159299197,129.3,349.796507820251,10083.855,188916.333333333,1304.993,80.31,91273.3333333333,17.8966666666667,5.33333333333333,109784,8.39184853380708,685.820390720387,85.2016483516483,444.502078049845,69.5865934065934,424.257192531761,-1.98747476949537,-139.685103785105,92.2897802197802,452.493341186583,17.2744757288895,1464.1557997558
1990.5,1990-07-01,-499.698946922792,-293.201001227264,921.935650422545,1.71261295555087,0.266238094246773,1.71261295555087,0.266238094246773,-73.0958468061771,93.7498844741994,-160.212815062369,6.85000765703734,5.41516985670523,1160.50305138256,25.1955555555556,8.1,0.602539682539683,0.975873015873016,0.0801746153846154,130.513768077186,131.533333333333,335.881745353578,10090.569,189352.666666667,1279.695,79.893,91163.3333333333,26.4996666666667,5.7,109648,72.9100366778514,9143.96559961778,176.641304347826,517.412114727697,107.521847826087,467.769406250967,43.5122137192064,3793.52544194935,234.382934782609,545.695625122407,93.2022839358237,14209.3154562828
1990.75,1990-10-01,-505.726564406121,-294.38648312149,921.021076357738,0.601251588647678,-3.65829625922842,0.601251588647678,-3.65829625922842,-73.763900401375,86.1422231172347,-143.496541949957,6.7346734737427,6.08738430015254,1160.14459804151,26.11328125,7.59666666666667,0.800161290322581,1.18661290322581,0.458306923076923,141.394794537672,133.766666666667,316.562033176422,9998.704,189866.333333333,1208.107,79.553,90802,31.853,6.13333333333333,109255.666666667,-14.8123304322605,-2431.91304347827,152.322173913043,502.599784295436,108.545217391304,468.716683631456,0.947277380489098,102.336956521741,189.914782608696,524.657545896282,-21.038079226125,-4446.8152173913
1991,1991-01-01,-509.323876131563,-295.068778004935,920.552037442887,-0.954740572412227,-1.87615565940291,-0.954740572412227,-1.87615565940291,-74.5252663258397,96.0889802725432,-182.252216182073,2.97915974954144,5.1254241294866,1159.71471209709,22.5158333333333,7.03333333333333,0.987166666666667,1.8115,0.177106153846154,139.48869745992,134.766666666667,352.282950979764,9951.916,190271.666666667,1167.908,78.776,90305.6666666667,21.7806666666667,6.6,108787,57.4756784203434,11830.8381642512,270.630555555555,560.07546271578,347.779,585.15672205688,116.440038425424,23923.3782608696,238.731,547.533739504226,22.876193607944,4881.62173913043
