Date,Date_quarter,log_GPRD,logdiff_GPRD,diff_GPRD,GPRD,GPRD_ACT,log_GPRD_ACT,logdiff_GPRD_ACT,diff_GPRD_ACT,GPRD_THREAT,log_GPRD_THREAT,logdiff_GPRD_THREAT,diff_GPRD_THREAT
2016-07-01,2016.5,465.197390643426,2021.65389635402,1918.10809842332,104.791630434783,128.795,485.822199304097,3359.1396182506,3674.71978021978,89.8610869565217,449.826499967972,1050.28084017009,895.921882465353
2016-10-01,2016.75,450.568008682771,-1462.9381960655,-1426.17391304348,90.5298913043478,99.6389130434783,460.155278149745,-2566.69211543518,-2915.60869565217,85.4845652173913,444.833583587314,-499.291638065796,-437.652173913044
2017-01-01,2017,465.653164471907,1508.5155789136,1474.04420289855,105.270333333333,98.9322222222222,459.443499165459,-71.1778984285672,-70.6690821256117,110.046444444444,470.090249890392,2525.66663030783,2456.18792270532
2017-04-01,2017.25,473.909380937238,825.621646533125,906.021611721613,114.330549450549,115.426153846154,474.863096484431,1541.95973189721,1649.39316239317,112.834395604396,472.592121815449,250.187192505695,278.795115995115
2017-07-01,2017.5,478.038958933691,412.957799645318,482.021141901578,119.150760869565,88.7544565217392,448.587364142428,-2627.57323420029,-2667.16973244147,142.338586956522,495.820863458089,2322.87416426402,2950.41913521262
2017-10-01,2017.75,449.859758339259,-2817.92005944322,-2925.97826086957,89.8909782608696,71.8642391304348,427.477877146276,-2110.94869961519,-1689.02173913044,104.564347826087,464.980265056782,-3084.05984013072,-3777.42391304349
2018-01-01,2018,449.754043088622,-10.5715250636706,-9.49782608695813,89.796,65.1624444444445,417.688329752443,-978.954739383346,-670.179468599032,109.577888888889,469.66356104464,468.329598785795,501.354106280198
2018-04-01,2018.25,475.262913831003,2550.88707423806,2609.25714285715,115.888571428571,71.0348351648351,426.317039284321,862.870953187758,587.239072039068,149.465714285714,500.706703064774,3104.3142020134,3988.78253968254
2018-07-01,2018.5,459.639593502091,-1562.33203289121,-1676.21583850932,99.1264130434783,67.7194565217391,421.537353185971,-477.968609834943,-331.537864309601,121.208043478261,479.750843676532,-2095.58593882419,-2825.76708074535
2018-10-01,2018.75,445.902038461485,-1373.7555040606,-1272.35869565217,86.4028260869566,58.6470652173913,407.153753492834,-1438.35996931375,-907.239130434785,106.375217391304,466.697263052298,-1305.35806242334,-1483.28260869565
2019-01-01,2019,448.006667088594,210.462862710932,183.772946859899,88.2405555555556,60.2064444444445,409.777939715744,262.418622291023,155.937922705317,109.461,469.55683214314,285.956909084115,308.578260869561
2019-04-01,2019.25,456.332431583768,832.576449517376,766.120268620271,95.9017582417583,57.6218681318682,405.390215071825,-438.772464391877,-258.457631257631,122.062747252747,480.453523425899,1089.66912827596,1260.17472527473
2019-07-01,2019.5,457.738780497564,140.634891379625,135.824175824172,97.26,63.774347826087,415.535103780682,1014.48887088571,615.247969421886,121.706195652174,480.160990791847,-29.2532634051895,-35.6551600573354
2019-10-01,2019.75,438.80384189362,-1893.49386039443,-1677.76086956521,80.4823913043479,60.874347826087,410.88118680162,-465.391697906233,-290.000000000003,94.5456521739131,454.908280963587,-2525.27098282606,-2716.05434782608
2020-01-01,2020,460.493279517576,2168.94376239563,1949.38724319159,99.9762637362638,68.6325274725275,422.876658375995,1199.54715743749,775.817964644054,126.47956043956,484.008071755963,2909.97907923767,3193.39082656474
2020-04-01,2020.25,425.251228067469,-3524.20514501071,-2969.45054945056,70.2817582417582,46.9962637362638,385.006810357705,-3786.98480182894,-2163.62637362637,84.7069230769231,443.919733476314,-4008.83382796494,-4177.26373626374
2020-07-01,2020.5,427.735428797058,248.420072958868,176.780697563309,72.0495652173913,37.7642391304348,363.13626000829,-2187.05503494157,-923.202460582898,95.9332608695652,456.36527504294,1244.55415666262,1122.63377926421
2020-10-01,2020.75,424.537391614873,-319.803718218424,-226.771739130433,69.781847826087,44.6128260869565,379.802139810773,1666.58798024831,684.858695652174,88.1370652173913,447.889316202935,-847.595884000538,-779.619565217389
2021-01-01,2021,431.803463083519,726.607146864558,525.915217391301,75.041,47.7542222222222,386.606748651965,680.460884119191,314.139613526569,95.3414444444445,455.746460011759,785.714380882439,720.437922705317
2021-04-01,2021.25,441.694552582708,989.108949918932,780.185714285715,82.8428571428571,54.4717582417583,399.768236995959,1316.14883439946,671.753601953604,104.697692307692,465.107707663733,936.124765197405,935.62478632479
2021-07-01,2021.5,431.253237586735,-1044.13149959732,-821.361801242236,74.6292391304348,63.9178260869566,415.759829097599,1599.15921016392,944.60678451983,85.1147826086956,444.400072917405,-2070.76347463285,-1958.29096989967
2021-10-01,2021.75,447.49983610822,1624.65985214847,1316.52173913044,87.7944565217391,47.7314130434783,386.558973551314,-2920.0855546285,-1618.64130434783,120.595,479.24378240638,3484.37094889756,3548.02173913043
2022-01-01,2022,537.93672591482,9043.68898066002,12909.0543478261,216.885,138.753222222222,493.269697558011,10671.0724006698,9102.1809178744,296.050333333334,569.052948491309,8980.91660849283,17545.5333333334
2022-04-01,2022.25,501.98709025451,-3594.96356603095,-6549.32417582418,151.391758241758,143.745714285714,496.804586556843,353.488899883149,499.249206349211,179.607252747253,519.077253783254,-4997.56947080546,-11644.3080586081
